"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @tictoc: Is the British royal family a cost to the public purse, or are they filling it? Here's what we've found #RoyalWedding https://t<U+2026>",FALSE,0,NA,2018-05-17 01:48:49,FALSE,NA,"996930505483399170",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OldeHippi",1,TRUE,FALSE,NA,NA
"2","RT @emynash: #RoyalWedding  UPDATE! Prince George and Princess Charlotte are among 10 children chosen as bridesmaids and page boys for #Har<U+2026>",FALSE,0,NA,2018-05-17 01:48:45,FALSE,NA,"996930490501218304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","5tLAgBmevFoD1Zg",442,TRUE,FALSE,NA,NA
"3","@GlobalNational @DFriesenGlobal My wife and I are as in love now as the day we got married, three days before our s<U+2026> https://t.co/K6pC1JVNVZ",FALSE,0,"GlobalNational",2018-05-17 01:48:43,TRUE,"996923543710552064","996930482431504384","17684375","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Cory_E_Chaulk",0,FALSE,FALSE,NA,NA
"4","<ed><U+00A0><U+00BD><ed><U+00B2><U+0092> #TheRoyalWedding - #PrinceHarry Commands all #HisSoldiers in #TheHouseholdCavalry to serve Him on #RoyalWeddingDay https://t.co/fMd9055aiL",FALSE,0,NA,2018-05-17 01:48:32,FALSE,NA,"996930435879002119",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","IronLadyMay",0,FALSE,FALSE,NA,NA
"5","RT @FoxNews: The #RoyalWedding As Prince Harry and Meghan Markle say ""I do,"" share in the celebration right here on Fox News Channel. Join<U+2026>",FALSE,0,NA,2018-05-17 01:48:26,FALSE,NA,"996930410411184128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Lavonte81",71,TRUE,FALSE,NA,NA
"6","RT @1027KIISFM: #MeghanMarkle &amp; #PrinceHarry reveal all 10 members of the #RoyalWedding bridal party! Take a peek! #RoyalFamily #UnitedKing<U+2026>",FALSE,0,NA,2018-05-17 01:48:10,FALSE,NA,"996930344904347649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","snewark",4,TRUE,FALSE,NA,NA
"7","RT @wisteela: Britain shrugs as Royal wedding approaches - poll shows majority don<U+2019>t care about Harry and Meghan <U+2014> RT UK News https://t.co/<U+2026>",FALSE,0,NA,2018-05-17 01:48:09,FALSE,NA,"996930339267403777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Lovefunmagictru",1,TRUE,FALSE,NA,NA
"8","Here is the link to watch the wedding ceremony of Crown Prince Frederick of Denmark and Mary Donaldson
https://t.co/cVlQEaDnY0
#RoyalWedding",FALSE,0,"PattyFrancoS",2018-05-17 01:48:05,FALSE,"996929987046395904","996930321021976578","98989190","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PattyFrancoS",0,FALSE,FALSE,NA,NA
"9","RT @KATUNews: Prince Harry and Meghan Markle just arrived at KATU! They<U+2019>ll be taking over for @DebKnappKATU &amp; @LincolnGraves <ed><U+00A0><U+00BD><ed><U+00B8><U+0082> #RoyalWeddin<U+2026>",FALSE,0,NA,2018-05-17 01:48:05,FALSE,NA,"996930321005268992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebKnappKATU",1,TRUE,FALSE,NA,NA
"10","RT @donoharr: BEHIND THE SCENES: Meghan Markle<U+2019>s distant relatives are going to be revealed on #TheLateFeed tonight ahead of the #RoyalWedd<U+2026>",FALSE,0,NA,2018-05-17 01:48:04,FALSE,NA,"996930316295200768",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","11AliveNews",1,TRUE,FALSE,NA,NA
