"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @Nightline: From the guest list to the wedding dress, everything you need to know about the #RoyalWedding - @JamesAALongman and @paulafa<U+2026>",FALSE,0,NA,2018-05-18 01:48:58,FALSE,NA,"997292930569252869",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mrstimj",5,TRUE,FALSE,NA,NA
"2","RT @CraftiMummy: Last minute wedding gift? Custom Name Mug with Red Heart  https://t.co/QK2yVoLSyz via @Etsy #royalwedding #etsyseller #ets<U+2026>",FALSE,0,NA,2018-05-18 01:48:56,FALSE,NA,"997292924361756673",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HollyOak4",1,TRUE,FALSE,NA,NA
"3","RT @Gertsroyals: Are we at all susprised to see #HarryandMeghan dominate the front pages the day before their #RoyalWedding?! https://t.co/<U+2026>",FALSE,0,NA,2018-05-18 01:48:50,FALSE,NA,"997292897715277825",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Scamarillo2G",3,TRUE,FALSE,NA,NA
"4","Amy has arrived in London for @Highlighthwd #RoyalWedding coverage.<ed><U+00A0><U+00BD><ed><U+00B2><U+0095><ed><U+00A0><U+00BD><ed><U+00B6><U+00A4>",FALSE,0,NA,2018-05-18 01:48:47,FALSE,NA,"997292884415188992",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LightfootInHwd",0,FALSE,FALSE,NA,NA
"5","RT @derekahunter: Nothing, she doesn't mean anything. She's a woman you'll never meet marrying a guy you'll never meet. Neither know you ex<U+2026>",FALSE,0,NA,2018-05-18 01:48:45,FALSE,NA,"997292878052257792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christykake",175,TRUE,FALSE,NA,NA
"6","RT @NashFM931Det: Say what you want about #MeghanMarkle<U+2019>s dad not attending the #RoyalWedding, but @ShelbyLeeLowe is defending him in this<U+2026>",FALSE,0,NA,2018-05-18 01:48:42,FALSE,NA,"997292865549152256",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rachrank22",3,TRUE,FALSE,NA,NA
"7","RT @Harryslaststand: When Windsor feels compelled to sweep the homeless off their streets to hide poverty from the media's eyes; it means i<U+2026>",FALSE,0,NA,2018-05-18 01:48:41,FALSE,NA,"997292859228336128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kitcat1378",1076,TRUE,FALSE,NA,NA
"8","RT @RavensburgerPC: <U+2728>NEW giveaway to celebrate the #royalwedding we<U+2019>re giving you the chance to #win a What If? The Wedding #puzzle to ente<U+2026>",FALSE,0,NA,2018-05-18 01:48:39,FALSE,NA,"997292854115553282",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MamaJRes",722,TRUE,FALSE,NA,NA
"9","RT @ChloeAllyn: Beautiful views in London this morning <ed><U+00A0><U+00BD><ed><U+00B1><U+0091><ed><U+00A0><U+00BC><ed><U+00B7><U+00AC><ed><U+00A0><U+00BC><ed><U+00B7><U+00A7> #RoyalWedding @visitlondon https://t.co/f00VYXNhb3",FALSE,0,NA,2018-05-18 01:48:36,FALSE,NA,"997292841004077056",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MTerclavers",31,TRUE,FALSE,NA,NA
"10","RT @KensingtonRoyal: Prince Harry and Ms. Meghan Markle have chosen the Bridesmaids and Page Boys for their Wedding on Saturday 19th May #R<U+2026>",FALSE,0,NA,2018-05-18 01:48:25,FALSE,NA,"997292795621658624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hiro_rin228",2173,TRUE,FALSE,NA,NA
"11","RT @girl4_trump: Yup. #America hasn<U+2019>t been ruled by a Monarch for over 240 years. I don<U+2019>t give a rats Aaaaass about the #RoyalWedding 
I gi<U+2026>",FALSE,0,NA,2018-05-18 01:48:22,FALSE,NA,"997292781755355137",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeaislandCaddie",236,TRUE,FALSE,NA,NA
"12","Ppl need to get their heads checked if they think Meghan Ragland* is going to single handily change race relations<U+2026> https://t.co/M2YrwNg3sf",FALSE,0,NA,2018-05-18 01:48:19,TRUE,NA,"997292770195918849",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","andrepaulina_",0,FALSE,FALSE,NA,NA
"13","The latest The weaselsandpenguins Daily! https://t.co/f4MGfLb1I6 #royalwedding",FALSE,0,NA,2018-05-18 01:48:16,FALSE,NA,"997292755205414912",NA,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","weaselspenguins",0,FALSE,FALSE,NA,NA
"14","RT @TSwiftNZ: <ed><U+00A0><U+00BC><ed><U+00BE><U+00B5> | King Of My Heart is being used in this #RoyalWedding promo! https://t.co/fR8358zqdi",FALSE,0,NA,2018-05-18 01:48:14,FALSE,NA,"997292747693309953",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cubants",93,TRUE,FALSE,NA,NA
"15","RT @MyManJimmyJack: Evidence of payoff #3 hits tonight. KP PR team working overtime before the wedding. Meghan Markle<U+2019>s ex husband Trevor i<U+2026>",FALSE,0,NA,2018-05-18 01:48:14,FALSE,NA,"997292745785044994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TRUTHLOVERTOO",3,TRUE,FALSE,NA,NA
"16","The latest The Timmer Halligan Daily! https://t.co/zlPCZY5BjK #forbesfinds #royalwedding",FALSE,0,NA,2018-05-18 01:48:12,FALSE,NA,"997292738260426758",NA,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","TimmerHalligan",0,FALSE,FALSE,NA,NA
"17","RT @streetskitchen: Hypocrisy.
#Windsor now.
Some can sleep on our streets, while those who need to, can't.
<U+00A3>38,000,000 on a stupid #RoyalW<U+2026>",FALSE,0,NA,2018-05-18 01:48:09,FALSE,NA,"997292727036334082",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eddiebumm",411,TRUE,FALSE,NA,NA
"18","RT @pennmutual: Certain newlyweds will have a pretty easy time making ends meet. But for everyone else, these 12 financial tips can help. #<U+2026>",FALSE,0,NA,2018-05-18 01:48:06,FALSE,NA,"997292714466119680",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Madison10991996",6,TRUE,FALSE,NA,NA
"19","RT @drbenwhite: I realise the #RoyalWedding is super important and everything, but there is also the small matter of the future of your hea<U+2026>",FALSE,0,NA,2018-05-18 01:48:02,FALSE,NA,"997292696170528768",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jymbudd",521,TRUE,FALSE,NA,NA
"20","RT @Real_Gaz: Things I would rather do than watch the royal wedding:

<U+2714> DIY root canal
<U+2714> Tabasco enema
<U+2714> Step on a Lego..bare footed
<U+2714> Eat<U+2026>",FALSE,0,NA,2018-05-18 01:48:00,FALSE,NA,"997292688213979136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deb2mari",190,TRUE,FALSE,NA,NA
"21","RT @derekahunter: Nothing, she doesn't mean anything. She's a woman you'll never meet marrying a guy you'll never meet. Neither know you ex<U+2026>",FALSE,0,NA,2018-05-18 01:47:58,FALSE,NA,"997292682144894976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nooneishere51",175,TRUE,FALSE,NA,NA
"22","Last minute wedding gift? Custom Name Mug with Red Heart  https://t.co/QK2yVoLSyz via @Etsy #royalwedding #etsyseller #etsy #giftideas",FALSE,0,NA,2018-05-18 01:47:58,FALSE,NA,"997292679351357440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CraftiMummy",1,FALSE,FALSE,NA,NA
"23","@ThePaulyKover Wassup Man!!!,R U Ready 4 #RoyalWedding or wht?!",FALSE,0,"ThePaulyKover",2018-05-18 01:47:53,FALSE,NA,"997292659810029568","30471414","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itgrrrlofsfbay",0,FALSE,FALSE,NA,NA
"24","i seriously think @kanyewest should walk #MeghanMarkle down the aisle. #RoyalWedding #RoyalWedding2018",FALSE,0,NA,2018-05-18 01:47:53,FALSE,NA,"997292659642437632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","two_peepz",0,FALSE,FALSE,NA,NA
"25","RT @WeddingWire: Something old, something new, something...royal? <ed><U+00A0><U+00BD><ed><U+00B1><U+0091> #RoyalWedding https://t.co/pdRi8FhPYd",FALSE,0,NA,2018-05-18 01:47:52,FALSE,NA,"997292654260961280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","E_SherwoodHills",9,TRUE,FALSE,NA,NA
