"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @balfeftheughan: Oh god this photo belongs in an art museum #RoyalWedding https://t.co/SdW89yX0hE",FALSE,0,NA,2018-05-20 01:49:00,FALSE,NA,"998017715729321989",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Steph_deravel",11350,TRUE,FALSE,NA,NA
"2","RT @bbcthree: when you're at a beautiful wedding and it dawns on you that life is utterly meaningless, relationships are futile and you for<U+2026>",FALSE,0,NA,2018-05-20 01:49:00,FALSE,NA,"998017715624267777",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","86TB",1648,TRUE,FALSE,NA,NA
"3","RT @LucySempey: One day you<U+2019>re 15 and posing outside Buckingham palace and 22 years later you<U+2019>re marrying the Prince. 

Unreal. 

#RoyalWed<U+2026>",FALSE,0,NA,2018-05-20 01:49:00,FALSE,NA,"998017715423019011",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amigocamila",87803,TRUE,FALSE,NA,NA
"4","RT @GMA: <U+201C>You look amazing. I<U+2019>m so lucky.<U+201D>

#RoyalWedding https://t.co/GKZGMQXHWy",FALSE,0,NA,2018-05-20 01:49:00,FALSE,NA,"998017715137929216",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MaryamAlmohndis",68874,TRUE,FALSE,NA,NA
"5","RT @kathleen_hanley: my favorite moment of the day #RoyalWedding https://t.co/rDWgyhX0c6",FALSE,0,NA,2018-05-20 01:49:00,FALSE,NA,"998017715062353921",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Pres_Kostelnik",4234,TRUE,FALSE,NA,NA
"6","RT @kathleen_hanley: my favorite moment of the day #RoyalWedding https://t.co/rDWgyhX0c6",FALSE,0,NA,2018-05-20 01:49:00,FALSE,NA,"998017714902962183",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Antnay15",4234,TRUE,FALSE,NA,NA
"7","RT @CurtisSChin: Whether or not you watched any of the #RoyalWedding, watch or rewatch this: The moment when Karen Gibson and the Kingdom C<U+2026>",FALSE,0,NA,2018-05-20 01:49:00,FALSE,NA,"998017714659577857",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zzephyrrrrr",3,TRUE,FALSE,NA,NA
"8","RT @stayawaymuggles: ""If you find someone you love in your life, then hang on to that love"" - Lady D

#RoyalWedding https://t.co/kEAegHXv5Q",FALSE,0,NA,2018-05-20 01:49:00,FALSE,NA,"998017714303139840",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Amooooooooos",643,TRUE,FALSE,NA,NA
"9","RT @enews: A 30 year difference: The apple doesn't fall far from the uncle's tree. <ed><U+00A0><U+00BD><ed><U+00B8><U+009D> #RoyalWedding https://t.co/iRUT39SSPt",FALSE,0,NA,2018-05-20 01:48:59,FALSE,NA,"998017714110246912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","la_neder",1790,TRUE,FALSE,NA,NA
"10","RT @RedTRaccoon: Bishop Michael Curry, from Chicago, spoke eloquently about the power of love, quoting Dr Martin Luther King during the #Ro<U+2026>",FALSE,0,NA,2018-05-20 01:48:59,FALSE,NA,"998017713762004994",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","malsoray",1875,TRUE,FALSE,NA,NA
"11","RT @LondonaLozzy: Diana, your son got married today. The flowers in Meghan's bouquet were hand picked by him from your garden. The hymn the<U+2026>",FALSE,0,NA,2018-05-20 01:48:59,FALSE,NA,"998017713544065024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tl373737",23532,TRUE,FALSE,NA,NA
"12","RT @Adwanyasharan1: I'm in love with this picture<ed><U+00A0><U+00BD><ed><U+00B8><U+0098><U+2764>
#RoyalWedding https://t.co/LtBfmC00lY",FALSE,0,NA,2018-05-20 01:48:59,FALSE,NA,"998017713120432128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nadaaelgendy",185,TRUE,FALSE,NA,NA
"13","RT @AlamoOnTheRise: Trump: Day 484
-Cooperated w/Addt'l Foreign Gov'ts
-Erik Prince &amp; Don Jr Tied 2 Mtgs
-Mistakenly Called Melania ""Melani<U+2026>",FALSE,0,NA,2018-05-20 01:48:59,FALSE,NA,"998017712755363840",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","denellduck",21,TRUE,FALSE,NA,NA
"14","Husband<U+2019>s reaction to #royalwedding <U+201C>I can<U+2019>t believe we know so many people getting married today<U+201D> <ed><U+00A0><U+00BD><ed><U+00B8><U+0082>",FALSE,0,NA,2018-05-20 01:48:59,FALSE,NA,"998017712319291392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lesleysillaman",0,FALSE,FALSE,NA,NA
