"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","The #RoyalWedding is the first major step that America takes toward invading Britain and replacing it with <U+201C>America<U+2026> https://t.co/rnJFwiZVfZ",FALSE,0,NA,2018-05-19 01:48:59,TRUE,NA,"997655325158211584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Ty_Atty",0,FALSE,FALSE,NA,NA
"2","RT @PatsKarvelas: OMG WHY ISNT HER OWN MOTHER WALKING HER ABHHHHHHHHHHGGGHHHH #MeghanAndHarry",FALSE,0,NA,2018-05-19 01:48:57,FALSE,NA,"997655315414900737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hollymitchellau",42,TRUE,FALSE,NA,NA
"3","RT @RoyalFamily: <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> Watch as baker Claire Ptak begins work on the #RoyalWedding Cake! https://t.co/OTdcF9hc0a",FALSE,0,NA,2018-05-19 01:48:57,FALSE,NA,"997655315360301057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RyanRTG",2044,TRUE,FALSE,NA,NA
"4","RT @KensingtonRoyal: <ed><U+00A0><U+00BC><ed><U+00BD><U+008B> 200 Amalfi lemons
<ed><U+00A0><U+00BE><ed><U+00B5><U+009A> 500 organic eggs from Suffolk
<ed><U+00A0><U+00BD><ed><U+00B0><U+0084> 20kgs of butter
<ed><U+00A0><U+00BC><ed><U+00BD><U+00B0> 20kgs of flour
<ed><U+00A0><U+00BC><ed><U+00BD><U+00AC> 20kgs of sugar
<ed><U+00A0><U+00BE><ed><U+00B5><U+0083> 10 bottles o<U+2026>",FALSE,0,NA,2018-05-19 01:48:56,FALSE,NA,"997655312873107456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kanjar_munda",2878,TRUE,FALSE,NA,NA
"5","RT @BloodedtheBrave: But...
They British Royals are such good people and had nothing to do with the death of Diana
#royalwedding https://t.<U+2026>",FALSE,0,NA,2018-05-19 01:48:55,FALSE,NA,"997655309555388417",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M2)</a>","jurylady5",2,TRUE,FALSE,NA,NA
"6","<ed><U+00A0><U+00BD><ed><U+00B2><U+0092> #TheRoyalWedding - Watch uninterrupted BBC News coverage of #RoyalWedding2018 via the website https://t.co/NacswPNlEz #RoyalWeddingParties",FALSE,0,NA,2018-05-19 01:48:55,FALSE,NA,"997655307580071936",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","IronLadyMay",0,FALSE,FALSE,NA,NA
"7","RT @bbc5live: One #RoyalWedding spectator met Prince William on his Windsor walkabout.

Her name's Emily and she thinks she has some gossip<U+2026>",FALSE,0,NA,2018-05-19 01:48:55,FALSE,NA,"997655305952661505",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NewsNetNews",77,TRUE,FALSE,NA,NA
"8","RT @CNN: When Meghan Markle marries Prince Harry, she won't technically become 'Princess Meghan' -- here's our guide to the intricacies of<U+2026>",FALSE,0,NA,2018-05-19 01:48:54,FALSE,NA,"997655303482048513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","triihastuti",140,TRUE,FALSE,NA,NA
"9","RT @TheRITAS: The Shade Queen @NeNeLeakes will be taking over our Twitter handle to LIVE tweet the #RoyalWedding. Ask her all your question<U+2026>",FALSE,0,NA,2018-05-19 01:48:54,FALSE,NA,"997655301959573504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cocoprincess805",7,TRUE,FALSE,NA,NA
"10","RT @MusicComposer1: @TmanSpeaks @StevenDickens3 @data_nerd @dez_blanchfield @digitalcloudgal @evankirstel @imoyse @Kevin_Jackson @schmarzo<U+2026>",FALSE,0,NA,2018-05-19 01:48:53,FALSE,NA,"997655300046909441",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TmanSpeaks",1,TRUE,FALSE,NA,NA
"11","Last guess for the #RoyalWedding 1. Stella or Ralph &amp; Russo. Maybe one does ceremony dress, the other does the rece<U+2026> https://t.co/wfXRB0Ww2j",FALSE,0,NA,2018-05-19 01:48:51,TRUE,NA,"997655291435995136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ablackberryfall",0,FALSE,FALSE,NA,NA
