"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","Not be to rude but why do we need to care about those opening scenes? Is diana's death the only thing Harry is known for? #HarryandMeghan",FALSE,0,NA,2018-05-24 01:48:45,FALSE,NA,"999467205526876160",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laura_Ann_94",0,FALSE,FALSE,NA,NA
"2","RT @alicexz: I just wanted to paint this expression <U+2764><U+FE0F> #RoyalWedding #MeghanMarkle https://t.co/WIbNW3tq3j",FALSE,0,NA,2018-05-24 01:48:40,FALSE,NA,"999467185067167745",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","caileighrose_",6142,TRUE,FALSE,NA,NA
"3","RT @LadyD0701: Some things never change!! 
<ed><U+00A0><U+00BD><ed><U+00B8><U+009B><ed><U+00A0><U+00BD><ed><U+00B8><U+009D><ed><U+00A0><U+00BD><ed><U+00B8><U+008D><ed><U+00A0><U+00BD><ed><U+00B2><U+009E>
#HarryandMeghan https://t.co/boFPNb76VZ",FALSE,0,NA,2018-05-24 01:48:27,FALSE,NA,"999467130818002945",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Monica377",12,TRUE,FALSE,NA,NA
"4","RT @kathleen_hanley: my favorite moment of the day #RoyalWedding https://t.co/rDWgyhX0c6",FALSE,0,NA,2018-05-24 01:48:26,FALSE,NA,"999467126162325504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_Nicole_Elle",61425,TRUE,FALSE,NA,NA
"5","RT @BritishTriserv1: This Beautiful Lady would of been very Proud today. <ed><U+00A0><U+00BC><ed><U+00BC><U+00B9> Good night Troops ....... #RoyalFamily #royalwedding #PrinceHarr<U+2026>",FALSE,0,NA,2018-05-24 01:48:18,FALSE,NA,"999467091823644672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bluey_ann",3,TRUE,FALSE,NA,NA
"6","RT @LucySempey: One day you<U+2019>re 15 and posing outside Buckingham palace and 22 years later you<U+2019>re marrying the Prince. 

Unreal. 

#RoyalWed<U+2026>",FALSE,0,NA,2018-05-24 01:48:17,FALSE,NA,"999467089206358022",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","heather_ponder4",139372,TRUE,FALSE,NA,NA
"7","RT @WVAnews: Love is the only way, the good bishop repeated more than once. Everyone matters ... the poor, the downtrodden and the 65 milli<U+2026>",FALSE,0,NA,2018-05-24 01:48:04,FALSE,NA,"999467034281832449",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewBlyberg",3,TRUE,FALSE,NA,NA
"8","RT @stuartbrazell: Channeling my inner #RoyalWedding Princess in this baby bump friendly @tadashishoji Eden Chiffon Mini Dress <ed><U+00A0><U+00BD><ed><U+00B2><U+009A>
Who watche<U+2026>",FALSE,0,NA,2018-05-24 01:47:56,FALSE,NA,"999466997942444032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TadashiShoji",7,TRUE,FALSE,NA,NA
"9","RT @SamHeavens7: Latest work 
bookings@heavensholdings.co.za | 082 609 4713 
#photography #suits #RoyalWedding #MondayMotivation https://t.<U+2026>",FALSE,0,NA,2018-05-24 01:47:54,FALSE,NA,"999466988924755969",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","phumiheavens1",5,TRUE,FALSE,NA,NA
"10","RT @Lovefunmagictru: As @realDonaldTrump <ed><U+00A0><U+00BD><ed><U+00B2><U+0095> #QAnon Said; <U+201C>The @Pontifex  #Pope Will have a bad month in May!<U+201D> <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3> - #PizzaGate SATANIC PAEDOPH<U+2026>",FALSE,0,NA,2018-05-24 01:47:51,FALSE,NA,"999466976652222470",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PuggySueR",10,TRUE,FALSE,NA,NA
"11","These are real and licensed, you pay money and get torb in a box like this. Sad! #royalwedding https://t.co/BNE0DwUCVF",FALSE,0,NA,2018-05-24 01:47:44,FALSE,NA,"999466949955407872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnoklampV",0,FALSE,FALSE,NA,NA
"12","RT @jedliemagic: https://t.co/tW4w32vhvF Didn't get an invite to the #RoyalWedding? No worries. Grab a cup of coffee, sit back and listen a<U+2026>",FALSE,0,NA,2018-05-24 01:47:39,FALSE,NA,"999466928681996288",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","james_minter",1,TRUE,FALSE,NA,NA
"13","The Ultimate Royal Wedding Adventure.. 
Recap from Day 4 
https://t.co/aAD7lydlpD
#RoyalWedding #CBR #channelk<U+2026> https://t.co/mzbfMDhvTc",FALSE,0,NA,2018-05-24 01:47:39,TRUE,NA,"999466927461285889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kristenhenry",0,FALSE,FALSE,NA,NA
"14","RT @ArtsandScents: Retweeted Manuela Pfannes (@ArtsandScents):

#MeghanMarkle and #PrinceHarry 
#RoyalWedding2018 
#ALL #WHITE #AROMA
#gown<U+2026>",FALSE,0,NA,2018-05-24 01:47:38,FALSE,NA,"999466923816509440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArtsScents",2,TRUE,FALSE,NA,NA
"15","RT @KraksTV: I did not know that some of our Nigerian brothers had invites to the  #RoyalWedding  <ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><U+200D><ed><U+00A0><U+00BD><ed><U+00B8><U+0082>

#Voxpop https://t.co/ET93XGc70l",FALSE,0,NA,2018-05-24 01:47:22,FALSE,NA,"999466858196733952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alonge_ifeoluwa",684,TRUE,FALSE,NA,NA
"16","RT @MduduziOnline: #RoyalWedding retweet if you think she's breathtaking https://t.co/m8z66CwG7f",FALSE,0,NA,2018-05-24 01:47:22,FALSE,NA,"999466857173307392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MagnoliaDarj",1015,TRUE,FALSE,NA,NA
"17","RT @chrisshipitv: Missed this yesterday. 
A picture which captures two different countries, two different families, two different ethniciti<U+2026>",FALSE,0,NA,2018-05-24 01:47:20,FALSE,NA,"999466847283138560",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Scamarillo2G",832,TRUE,FALSE,NA,NA
"18","If that's Diana than i'm the queen. There's enough public images of Diana,they could of done better #HarryandMeghan #ARoyalRomance",FALSE,0,NA,2018-05-24 01:47:06,FALSE,NA,"999466790777319424",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Laura_Ann_94",0,FALSE,FALSE,NA,NA
"19","RT @intheMatrixxx: Twitter deleted this tweet from @therealroseanne? I wonder why?

@POTUS #Texas #FridayFeeling #BikeToWorkDay #Endangered<U+2026>",FALSE,0,NA,2018-05-24 01:47:06,FALSE,NA,"999466790488076289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigriverbeef",1308,TRUE,FALSE,NA,NA
"20","RT @superpidge: Shoutout to everyone on social media this week that<U+2019>s said that they don<U+2019>t care and won<U+2019>t watch the #RoyalWeddingTODAY. Sto<U+2026>",FALSE,0,NA,2018-05-24 01:46:58,FALSE,NA,"999466756220637184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","julietroberto12",67,TRUE,FALSE,NA,NA
"21","The latest The Quintessentially NG Daily! https://t.co/OEhMlylflB #royalwedding #fashion",FALSE,0,NA,2018-05-24 01:46:54,FALSE,NA,"999466740408045568",NA,"<a href=""https://paper.li"" rel=""nofollow"">Paper.li</a>","QNigeria",0,FALSE,FALSE,NA,NA
"22","RT @GayleErmadean: RT if you see #BBQBecky at the #RoyalWedding https://t.co/1yoJpBAcOa",FALSE,0,NA,2018-05-24 01:46:53,FALSE,NA,"999466734749913094",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","texastar94",1,TRUE,FALSE,NA,NA
"23","RT @WhoWhatWear: Shop the 8 items we spotted on cool women at the #royalwedding: https://t.co/3agRVXQeyj",FALSE,0,NA,2018-05-24 01:46:52,FALSE,NA,"999466729649532930",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","modareforma",3,TRUE,FALSE,NA,NA
"24","RT @kathleen_hanley: my favorite moment of the day #RoyalWedding https://t.co/rDWgyhX0c6",FALSE,0,NA,2018-05-24 01:46:44,FALSE,NA,"999466698003578885",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","yourbabyblu",61425,TRUE,FALSE,NA,NA
