"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","RT @Sugglehug: I love this. <U+2764><U+FE0F> #HarryandMeghan #RoyalWedding https://t.co/shs8Wsqq56",FALSE,0,NA,2018-05-21 01:49:04,FALSE,NA,"998380120627822592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SNP_1992",2220,TRUE,FALSE,NA,NA
"2","RT @supermodeldaiIy: The Duke and Duchess of Sussex on the cover of the special edition Vogue Royal Wedding Special (Australia) #RoyalWeddi<U+2026>",FALSE,0,NA,2018-05-21 01:49:04,FALSE,NA,"998380120472805376",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","emilyholtt",28,TRUE,FALSE,NA,NA
"3","RT @kathleen_hanley: my favorite moment of the day #RoyalWedding https://t.co/rDWgyhX0c6",FALSE,0,NA,2018-05-21 01:49:04,FALSE,NA,"998380119856005120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bellamyers_",41513,TRUE,FALSE,NA,NA
"4","RT @AndreasGagnidze: They are beautiful and in love!, Congrats #HarryandMeghan 
#RoyalWedding2018 https://t.co/UKuH2Q5zcg",FALSE,0,NA,2018-05-21 01:49:04,FALSE,NA,"998380119302455296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kirkwoodtbula",9,TRUE,FALSE,NA,NA
"5","RT @GMA: <U+201C>You look amazing. I<U+2019>m so lucky.<U+201D>

#RoyalWedding https://t.co/GKZGMQXHWy",FALSE,0,NA,2018-05-21 01:49:03,FALSE,NA,"998380117696090112",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MillicentGabi",100781,TRUE,FALSE,NA,NA
"6","RT @dkumar57: About 90% #Senior_Citizens are massacred in such way by Gov't of #India and brazenly allegations are made upon son! 

@PMOInd<U+2026>",FALSE,0,NA,2018-05-21 01:49:03,FALSE,NA,"998380117679329282",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","amitchau1122",15,TRUE,FALSE,NA,NA
"7","RT @SRuhle: Hands down
@KatyTurNBC is the best wedding date ever
#forreal 
#royalwedding
@MSNBC https://t.co/jlp5myQo7z",FALSE,0,NA,2018-05-21 01:49:03,FALSE,NA,"998380117356367873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cathyob1",762,TRUE,FALSE,NA,NA
"8","RT @yomiadegoke: Still not over David Beckham being the only one to get gassed at the black pastor. 

The very same man who went to greet P<U+2026>",FALSE,0,NA,2018-05-21 01:49:03,FALSE,NA,"998380116538511360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DonMaiden",17320,TRUE,FALSE,NA,NA
"9","RT @MsLeaSalonga: Yes, I watched the #RoyalWedding. It was everything I expected it to be: tradition, inclusion, simplicity, class, beauty,<U+2026>",FALSE,0,NA,2018-05-21 01:49:03,FALSE,NA,"998380115745685504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","13GaemmieGyu",210,TRUE,FALSE,NA,NA
"10","RT @kathleen_hanley: my favorite moment of the day #RoyalWedding https://t.co/rDWgyhX0c6",FALSE,0,NA,2018-05-21 01:49:03,FALSE,NA,"998380114739191808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","totzterricia",41513,TRUE,FALSE,NA,NA
